Source,Plant Name,State,Year,Sector,Annual Generation (In MU)
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2025-26,state,107.56
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2025-26,private,441.63
hydro,Almatti Dam Power House,Karnataka,2025-26,state,413.68
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2025-26,state,319.22
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2025-26,state,1463.57
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2025-26,state,1184.87
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2025-26,central,405.20
hydro,Bajoli Holi Hydro Power Project,Himachal Pradesh,2025-26,private,504.64
hydro,Balimela Hydroelectric Power Project,Odisha,2025-26,state,610.62
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2025-26,state,343.51
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2025-26,state,33.79
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2025-26,state,69.81
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2025-26,state,191.42
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2025-26,private,868.90
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2025-26,state,190.98
hydro,Bhadra Left Bank Canal Power House,Karnataka,2025-26,state,32.62
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2025-26,central,2514.55
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2025-26,private,21.95
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2025-26,state,52.78
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2025-26,state,37.67
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2025-26,state,26.40
hydro,Bhira Hydroelectric Power Project,Maharashtra,2025-26,private,195.68
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2025-26,private,273.49
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2025-26,state,48.83
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2025-26,private,126.85
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2025-26,private,197.61
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2025-26,central,1467.50
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2025-26,central,881.74
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2025-26,central,647.65
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2025-26,private,100.79
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2025-26,state,436.15
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2025-26,state,283.29
hydro,Chutak Hydroelectric Power Project,Ladakh,2025-26,central,135.21
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2025-26,private,254.67
hydro,Dehar Power House,Himachal Pradesh,2025-26,central,1529.64
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2025-26,state,57.85
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2025-26,state,108.12
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2025-26,central,662.97
hydro,Dikchu Hydroelectric Power Project,Sikkim,2025-26,private,300.70
hydro,Doyang Hydroelectric Power Project,Nagaland,2025-26,central,105.84
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2025-26,central,1240.97
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2025-26,state,23.68
hydro,Ganguwal Power House,Punjab,2025-26,central,238.93
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2025-26,state,302.04
hydro,Ghat Prabha Dam Power House,Karnataka,2025-26,state,41.71
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2025-26,state,49.49
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2025-26,state,87.98
hydro,Hampi Canal Power House,Karnataka,2025-26,state,27.30
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2025-26,state,98.09
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2025-26,state,538.26
hydro,Idamalayar Hydroelectric Power Project,Kerala,2025-26,state,190.94
hydro,Idukki Hydroelectric Power Project,Kerala,2025-26,state,1812.52
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2025-26,central,1778.17
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2025-26,state,95.54
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2025-26,state,95.76
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2025-26,state,266.44
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2025-26,private,232.31
hydro,Kadana Hydroelectric Power Project,Gujarat,2025-26,state,112.06
hydro,Kadmparai Power House,Tamil Nadu,2025-26,state,119.02
hydro,Kadra Dam Power House,Karnataka,2025-26,state,278.21
hydro,Kakkad Hydroelectric Power Project,Kerala,2025-26,state,121.37
hydro,Kalinadi Nagjhari Power House,Karnataka,2025-26,state,1605.20
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2025-26,state,243.08
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2025-26,central,1519.90
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2025-26,state,204.23
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2025-26,private,3036.96
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2025-26,state,171.29
hydro,Khandong Hydroelectric Power Project,Assam,2025-26,central,26.58
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2025-26,state,142.96
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2025-26,state,103.87
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2025-26,state,203.88
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2025-26,private,160.13
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2025-26,central,1113.02
hydro,Kodasali Dam Power House,Karnataka,2025-26,state,230.68
hydro,Kodayar I & II Power House,Tamil Nadu,2025-26,state,31.18
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2025-26,central,2335.61
hydro,Kopili Hydroelectric Power Project,Assam,2025-26,central,394.73
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2025-26,central,648.75
hydro,Kotla Power House,Punjab,2025-26,central,242.12
hydro,Koyna Dam Power House,Maharashtra,2025-26,state,82.61
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2025-26,state,1464.06
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2025-26,state,68.20
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2025-26,state,783.26
hydro,Kutehr Hydro Power Project,Himachal Pradesh,2025-26,private,98.46
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2025-26,state,469.34
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2025-26,state,9.40
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2025-26,state,306.35
hydro,Lingnamakki Dam Power House,Karnataka,2025-26,state,56.35
hydro,Loktak Hydroelectric Power Project,Manipur,2025-26,central,252.54
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2025-26,state,281.68
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2025-26,state,295.69
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2025-26,state,128.56
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2025-26,state,329.13
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2025-26,state,525.85
hydro,Machkund Hydroelectric Power Project,Odisha,2025-26,state,293.65
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2025-26,state,87.00
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2025-26,state,40.50
hydro,Maithon Hydroelectric Power Project,West Bengal,2025-26,central,98.82
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2025-26,private,209.22
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2025-26,private,0.00
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2025-26,state,269.28
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2025-26,state,775.44
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2025-26,state,41.68
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2025-26,state,94.84
hydro,Mettur Tunnel,Tamil Nadu,2025-26,state,291.95
hydro,Moyar Power House,Tamil Nadu,2025-26,state,39.14
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2025-26,state,387.17
hydro,Munirabad Power House,Karnataka,2025-26,state,39.79
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2025-26,state,291.49
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2025-26,state,29.14
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2025-26,state,867.59
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2025-26,state,40.89
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2025-26,state,23.13
hydro,Naitwar Mori Hydro Power Project,Uttarakhand,2025-26,central,165.10
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2025-26,central,4662.55
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2025-26,state,137.55
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2025-26,state,100.30
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2025-26,central,121.79
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2025-26,state,161.73
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2025-26,central,904.87
hydro,Pallivasal Hydro Power Project,Kerala,2025-26,state,168.10
hydro,Pallivasal Hydroelectric Power Project,Kerala,2025-26,state,36.40
hydro,Panchet Hydroelectric Power Project,Jharkhand,2025-26,central,70.52
hydro,Panniar Hydroelectric Power Project,Kerala,2025-26,state,93.78
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2025-26,state,72.21
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2025-26,central,817.25
hydro,Parbati St. II Hydro Power Project,Himachal Pradesh,2025-26,central,1169.92
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2025-26,central,224.83
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2025-26,state,20.16
hydro,Pench Hydroelectric Power Project,Maharashtra,2025-26,state,69.00
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2025-26,state,305.52
hydro,Pinnapuram (Standalone Pumped Storage ) Hydro Power Project,Andhra Pradesh,2025-26,private,608.30
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2025-26,state,16.01
hydro,Pong Power House,Himachal Pradesh,2025-26,central,642.74
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2025-26,state,88.92
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2025-26,state,269.66
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2025-26,state,92.79
hydro,Purulia Hydroelectric Power Project,West Bengal,2025-26,state,497.97
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2025-26,state,20.10
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2025-26,state,256.94
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2025-26,state,31.80
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2025-26,state,123.65
hydro,Rammam II Hydroelectric Power Project,West Bengal,2025-26,state,90.26
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2025-26,central,1299.69
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2025-26,state,92.96
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2025-26,central,617.02
hydro,Rangit Hydroelectric Power Project,Sikkim,2025-26,central,162.08
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2025-26,state,705.35
hydro,Rengali Hydroelectric Power Project,Odisha,2025-26,state,478.88
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2025-26,state,441.82
hydro,Rongnichu Hydro Power Project,Sikkim,2025-26,private,259.21
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2025-26,state,887.66
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2025-26,state,109.50
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2025-26,central,2032.42
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2025-26,state,308.72
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2025-26,state,264.49
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2025-26,state,1964.27
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2025-26,state,63.15
hydro,Sawra Kuddu Hydro Power Project,Himachal Pradesh,2025-26,state,196.51
hydro,Sengulam Hydroelectric Power Project,Kerala,2025-26,state,138.74
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2025-26,central,244.88
hydro,Shanan Power House,Himachal Pradesh,2025-26,state,312.01
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2025-26,state,2398.74
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2025-26,state,71.45
hydro,Sholayar Hydroelectric Power Project,Kerala,2025-26,state,136.27
hydro,Sholayar I Power House,Tamil Nadu,2025-26,state,206.10
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2025-26,private,837.87
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2025-26,private,252.98
hydro,Sorang Hydro Power Project,Himachal Pradesh,2025-26,private,258.53
hydro,Srisailam Left Bank Power House,Telangana,2025-26,state,1129.30
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2025-26,state,977.63
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2025-26,state,0.00
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2025-26,state,51.45
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2025-26,state,38.32
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2025-26,central,245.74
hydro,Tashiding Hydroelectric Power Project,Sikkim,2025-26,private,239.11
hydro,Teesta III Hydroelectric Power Project,Sikkim,2025-26,state,0.00
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2025-26,central,92.92
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2025-26,central,354.81
hydro,Teesta V Hydroelectric Power Project,Sikkim,2025-26,central,0.00
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2025-26,central,1454.46
hydro,Tehri Pumped Storage Hydro Power Project,Uttarakhand,2025-26,central,215.67
hydro,Thottiyar Hydro Power Project,Kerala,2025-26,state,88.47
hydro,Tillari Hydroelectric Power Project,Maharashtra,2025-26,state,55.51
hydro,Tuirial Hydroelectric Power Project,Mizoram,2025-26,central,121.01
hydro,Uhl-III Hydro Power Project,Himachal Pradesh,2025-26,state,201.52
hydro,Ukai Hydroelectric Power Project,Gujarat,2025-26,state,235.26
hydro,Umium I Hydroelectric Power Project,Meghalaya,2025-26,state,60.51
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2025-26,state,106.93
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2025-26,state,590.48
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2025-26,state,292.93
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2025-26,state,184.00
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2025-26,state,38.21
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2025-26,central,1455.85
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2025-26,central,806.88
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2025-26,state,86.99
hydro,Varahi Power House,Karnataka,2025-26,state,734.95
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2025-26,private,1128.52
hydro,Vyasi Hydro Power Project,Uttarakhand,2025-26,state,183.64
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2024-25,state,154.94
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2024-25,private,656.72
hydro,Almatti Dam Power House,Karnataka,2024-25,state,624.76
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2024-25,state,486.16
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2024-25,state,2707.33
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2024-25,state,1535.52
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2024-25,central,569.10
hydro,Bajoli Holi Hydro Power Project,Himachal Pradesh,2024-25,private,717.95
hydro,Balimela Hydroelectric Power Project,Odisha,2024-25,state,1667.99
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2024-25,state,924.72
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2024-25,state,105.60
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2024-25,state,111.96
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2024-25,state,509.00
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2024-25,private,1365.61
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2024-25,state,322.60
hydro,Bhadra Left Bank Canal Power House,Karnataka,2024-25,state,58.31
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2024-25,central,5083.59
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2024-25,private,32.35
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2024-25,state,89.95
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2024-25,state,37.10
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2024-25,state,52.62
hydro,Bhira Hydroelectric Power Project,Maharashtra,2024-25,private,451.53
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2024-25,private,464.13
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2024-25,state,69.59
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2024-25,private,355.03
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2024-25,private,282.62
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2024-25,central,2089.22
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2024-25,central,1343.70
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2024-25,central,1012.46
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2024-25,private,158.42
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2024-25,state,758.45
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2024-25,state,706.46
hydro,Chutak Hydroelectric Power Project,Ladakh,2024-25,central,169.22
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2024-25,private,395.86
hydro,Dehar Power House,Himachal Pradesh,2024-25,central,2956.10
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2024-25,state,107.40
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2024-25,state,221.50
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2024-25,central,1123.16
hydro,Dikchu Hydroelectric Power Project,Sikkim,2024-25,private,35.26
hydro,Doyang Hydroelectric Power Project,Nagaland,2024-25,central,215.02
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2024-25,central,2232.77
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2024-25,state,275.71
hydro,Ganguwal Power House,Punjab,2024-25,central,591.01
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2024-25,state,565.98
hydro,Ghat Prabha Dam Power House,Karnataka,2024-25,state,97.86
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2024-25,state,119.36
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2024-25,state,153.96
hydro,Hampi Canal Power House,Karnataka,2024-25,state,98.07
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2024-25,state,419.42
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2024-25,state,998.55
hydro,Idamalayar Hydroelectric Power Project,Kerala,2024-25,state,339.50
hydro,Idukki Hydroelectric Power Project,Kerala,2024-25,state,2413.49
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2024-25,central,3631.35
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2024-25,state,171.44
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2024-25,state,291.14
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2024-25,state,439.85
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2024-25,private,410.85
hydro,Kadana Hydroelectric Power Project,Gujarat,2024-25,state,390.20
hydro,Kadmparai Power House,Tamil Nadu,2024-25,state,429.09
hydro,Kadra Dam Power House,Karnataka,2024-25,state,490.11
hydro,Kakkad Hydroelectric Power Project,Kerala,2024-25,state,205.92
hydro,Kalinadi Nagjhari Power House,Karnataka,2024-25,state,3868.20
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2024-25,state,622.30
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2024-25,central,2757.34
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2024-25,state,410.50
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2024-25,private,4537.06
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2024-25,state,232.43
hydro,Khandong Hydroelectric Power Project,Assam,2024-25,central,0.00
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2024-25,state,271.85
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2024-25,state,185.34
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2024-25,state,366.26
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2024-25,private,290.43
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2024-25,central,1291.77
hydro,Kodasali Dam Power House,Karnataka,2024-25,state,497.02
hydro,Kodayar I & II Power House,Tamil Nadu,2024-25,state,119.80
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2024-25,central,3353.15
hydro,Kopili Hydroelectric Power Project,Assam,2024-25,central,588.25
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2024-25,central,1244.69
hydro,Kotla Power House,Punjab,2024-25,central,586.08
hydro,Koyna Dam Power House,Maharashtra,2024-25,state,176.13
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2024-25,state,3022.50
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2024-25,state,140.98
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2024-25,state,1354.75
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2024-25,state,766.53
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2024-25,state,95.65
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2024-25,state,303.06
hydro,Lingnamakki Dam Power House,Karnataka,2024-25,state,177.30
hydro,Loktak Hydroelectric Power Project,Manipur,2024-25,central,706.37
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2024-25,state,498.31
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2024-25,state,333.36
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2024-25,state,242.73
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2024-25,state,584.90
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2024-25,state,1227.37
hydro,Machkund Hydroelectric Power Project,Odisha,2024-25,state,481.08
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2024-25,state,105.99
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2024-25,state,213.80
hydro,Maithon Hydroelectric Power Project,West Bengal,2024-25,central,155.86
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2024-25,private,243.85
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2024-25,private,184.00
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2024-25,state,500.99
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2024-25,state,1292.46
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2024-25,state,120.10
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2024-25,state,126.22
hydro,Mettur Tunnel,Tamil Nadu,2024-25,state,354.17
hydro,Moyar Power House,Tamil Nadu,2024-25,state,46.14
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2024-25,state,1203.40
hydro,Munirabad Power House,Karnataka,2024-25,state,122.99
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2024-25,state,363.85
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2024-25,state,122.60
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2024-25,state,1923.28
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2024-25,state,211.77
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2024-25,state,92.44
hydro,Naitwar Mori Hydro Power Project,Uttarakhand,2024-25,central,224.58
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2024-25,central,7421.45
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2024-25,state,234.96
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2024-25,state,185.67
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2024-25,central,243.84
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2024-25,state,247.14
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2024-25,central,1832.26
hydro,Pallivasal Hydro Power Project,Kerala,2024-25,state,15.02
hydro,Pallivasal Hydroelectric Power Project,Kerala,2024-25,state,139.25
hydro,Panchet Hydroelectric Power Project,Jharkhand,2024-25,central,117.53
hydro,Panniar Hydroelectric Power Project,Kerala,2024-25,state,171.17
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2024-25,state,126.99
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2024-25,central,572.40
hydro,Parbati St. II Hydro Power Project,Himachal Pradesh,2024-25,central,10.27
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2024-25,central,382.71
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2024-25,state,39.50
hydro,Pench Hydroelectric Power Project,Maharashtra,2024-25,state,442.55
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2024-25,state,560.03
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2024-25,state,66.98
hydro,Pong Power House,Himachal Pradesh,2024-25,central,1531.71
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2024-25,state,148.95
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2024-25,state,344.49
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2024-25,state,268.86
hydro,Purulia Hydroelectric Power Project,West Bengal,2024-25,state,1361.90
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2024-25,state,21.12
